,25,Home. 02-17,홈,상품,상품 상세 > Q&A,,,"상품 문의 목록, 문의 등록, 답변 확인을 제공하는 Q&A 영역",,필수
,26,Book. 03-01,예약,예약 폼,공통 예약 폼,,,"이름, 연락처, 이메일, 이용일, 인원수, 총 결제금액 입력과 예약 생성 기능을 제공하는 공통 예약 폼 화면",,필수
,27,Book. 03-02,예약,예약 폼,숙박 예약 폼,,,"체크인/체크아웃 날짜와 숙박 박수 계산, 차단 날짜 검증을 포함한 숙박 상품 예약 폼",,필수
,28,Book. 03-03,예약,예약 폼,골프 예약 폼,,,라운드 날짜와 인원 설정을 포함한 골프 상품 예약 폼,,필수
,29,Book. 03-04,예약,예약 폼,차량 예약 폼,,,"서비스 유형, 픽업/드롭 정보, 탑승인원 입력을 포함한 차량 상품 예약 폼",,필수
,30,Book. 03-05,예약,예약 폼,일반티켓 예약 폼,,,이용 날짜와 사용 인원 선택을 포함한 일반 티켓·투어 상품 예약 폼,,필수
,31,Book. 03-06,예약,장바구니,장바구니 메인,,,"담은 상품 목록, 수량 변경, 선택 삭제, 총 결제금액 확인이 가능한 장바구니 화면",,필수
,32,Book. 03-07,예약,장바구니,예약대기,,,장바구니 내 예약대기 상태의 예약 목록을 확인하는 화면,,필수
,33,Book. 03-08,예약,장바구니,미결제,,,인보이스 발행 후 미결제 상태의 예약 목록을 확인하는 화면,,필수
,34,Book. 03-09,예약,장바구니,결제완료,,,결제가 완료된 예약 목록을 상태 배지와 함께 확인하는 화면,,필수
,35,Book. 03-10,예약,결제,예약 / 결제,,,예약 생성 후 체크아웃 결제를 진행하는 결제 화면,,필수
,36,Book. 03-11,예약,결제,예약 완료,,,예약 또는 결제 완료 후 상품 요약 정보와 상태를 확인하는 완료 화면,,필수
,37,Book. 03-12,예약,결제,결제 실패,,,결제 실패 시 실패 사유와 재시도 옵션을 제공하는 결제 실패 화면,,필수
,38,My. 04-01,마이페이지,마이페이지 메인,,,,비로그인/로그인 상태에 따라 계정 정보와 메뉴를 보여주는 마이페이지 메인 화면,,필수
,39,My. 04-02,마이페이지,예약내역,예약내역 목록,,,"상품명, 이용일, 인원, 상태, 가격이 표시되는 예약내역 목록 화면",,필수
,40,My. 04-03,마이페이지,예약내역,예약 상세,,,"예약 카드 클릭 후 상품, 날짜, 인원, 결제정보를 확인하는 예약 상세 화면",,필수
,41,My. 04-04,마이페이지,프로필 수정,기본 정보,,,이름, 연락처, 이메일 등 기본 회원 정보를 수정하는 화면,,필수
,42,My. 04-05,마이페이지,프로필 수정,추가 정보,,,여권 정보, 여행 선호 등 추가 회원 정보를 수정하는 화면,,필수
,43,My. 04-06,마이페이지,비밀번호 변경,,,,현재/새 비밀번호 입력으로 비밀번호를 변경하는 계정 관리 기능,,필수
,44,My. 04-07,마이페이지,알림,,,,읽음/안읽음 상태의 알림 목록과 관련 페이지 이동을 제공하는 알림 화면,,필수
,45,My. 04-08,마이페이지,포인트,,,,현재 포인트 잔액과 적립/사용 내역을 확인하는 포인트 화면,,필수
,46,My. 04-09,마이페이지,내 리뷰,,,,"작성한 리뷰 목록을 별점, 내용, 날짜, 상품 정보와 함께 확인하는 화면",,필수
,47,My. 04-10,마이페이지,내 Q&A,,,,작성한 문의 목록과 답변 상태를 확인하는 화면,,필수
,48,Doc. 05-01,문서,인보이스,공개 링크,,,"비로그인 상태에서도 인보이스 번호, 발행일, 예약정보, 총 금액, QR코드를 확인하는 공개 인보이스 화면",,필수
,49,Doc. 05-02,문서,바우처,공개 링크,,,"비로그인 상태에서도 바우처 번호, 예약정보, 이용 안내, QR코드를 확인하는 공개 바우처 화면",,필수
,50,Doc. 05-03,문서,인보이스 / 바우처,오류 링크,,,잘못된 또는 만료된 인보이스/바우처 링크 접근 시 표시되는 에러 화면,,필수
,51,Cont. 06-01,콘텐츠,여행팁,목록,,,"썸네일, 제목, 요약, 날짜를 확인할 수 있는 여행팁 목록 화면",,필수
,52,Cont. 06-02,콘텐츠,여행팁,상세,,,마크다운으로 렌더링된 여행팁 전체 내용을 확인하는 상세 화면,,필수
,53,Cont. 06-03,콘텐츠,공지사항,목록,,,제목과 게시일을 확인할 수 있는 공지사항 목록 화면,,필수
,54,Cont. 06-04,콘텐츠,공지사항,상세,,,마크다운으로 렌더링된 공지사항 전체 내용을 확인하는 상세 화면,,필수
,55,Cont. 06-05,콘텐츠,공지사항,무통장입금 안내,,,무통장입금 계좌 정보 및 입금 안내를 확인하는 화면,,필수
,56,Cont. 06-06,콘텐츠,이용약관,,,,"이용약관 제목, 최종 수정일, 약관 본문을 확인하는 약관 화면",,필수
,57,Cont. 06-07,콘텐츠,개인정보처리방침,,,,개인정보처리방침 본문을 확인하는 정책 화면,,필수
,58,Cont. 06-08,콘텐츠,약관,취소/환불 정책,,,취소 및 환불 규정을 확인하는 약관 화면,,필수
,59,Cont. 06-09,콘텐츠,약관,마케팅 수신 동의,,,마케팅 정보 수신 동의 약관 화면,,필수
,60,Schedule. 05-01,일정,일정 메인,환율,,,현재 적용 중인 환율 정보를 확인하여 상품 금액 및 결제 금액을 참고할 수 있는 정보 영역,,선택
,61,Schedule. 05-02,일정,일정 메인,D-DAY,,,여행 출발일까지 남은 일자를 기준으로 일정 흐름을 안내하는 D-DAY 표시 영역,,선택
,62,Schedule. 05-03,일정,일정 메인,여행 지도,,,여행 일정과 관련된 주요 위치 및 동선을 지도 기반으로 확인할 수 있는 여행 지도 화면,,선택
,63,Schedule. 05-04,일정,일정 메인,여행 일자,,,여행 일자별 일정 및 카테고리별 예약 내역을 확인할 수 있는 일정 관리 화면,,선택
,64,Schedule. 05-05,일정,일정 메인,예약 확정 리스트,,,확정 완료된 예약 상품을 일자별로 확인할 수 있는 예약 확정 리스트 화면,,선택
,65,Schedule. 05-06,일정,일정 메인,새로운 예약하기,,,카테고리 선택을 통해 새로운 여행 상품을 추가 예약할 수 있는 예약 진입 화면,,선택
,66,Schedule. 05-07,일정,지난 히스토리,목록,,,과거 여행 및 이전 예약 내역을 일정 리스트 형태로 확인할 수 있는 히스토리 목록 화면,,선택
,67,Schedule. 05-08,일정,지난 히스토리,상세,,,과거 일정의 상세 예약 정보를 확인할 수 있는 히스토리 상세 화면,,선택
,68,Gnb. 08-01,공통,GNB,하단 네비게이션,,,"홈, 검색, 일정, 마이 페이지로 이동하는 하단 글로벌 네비게이션",,필수
,69,Plan. 09-01,계획,예약 / 결제,PG사 전환,,,토스페이먼츠에서 이니시스로 결제 전환을 반영하는 결제 기능,,필수
,70,Plan. 09-02,계획,알림,이메일/알림톡 발송,,,"예약 확정, 결제 완료 등 주요 이벤트 시 이메일 및 알림톡 발송 기능",,필수
,71,Plan. 09-03,계획,인보이스 / 바우처,PDF 자동 생성,,,인보이스 및 바우처 PDF 파일을 서버에서 자동 생성하는 기능,,필수
,72,Plan. 09-04,계획,상품 조회,패키지 상품 묶음 판매,,,여러 상품을 묶어 판매하는 패키지 상품 기능,,필수
,73,Plan. 09-05,계획,예약 / 결제,계약금/잔금 2단계 결제,,,예약 시 계약금과 잔금으로 나누어 결제하는 2단계 결제 기능,,필수
,74,Plan. 09-06,계획,예약 / 결제,무통장입금 자동화,,,가상계좌 입금 시 자동으로 결제 확인 처리하는 무통장입금 자동화 기능,,필수
,75,Cart 07-01,장바구니,장바구니,,,,사용자가 선택한 상품을 임시로 담아두고 결제 전 상태의 상품 목록을 확인할 수 있는 장바구니 기본 화면,,필수
,76,Cart 07-02,장바구니,예약접수중,,,,"예약 접수가 진행 중인 상태를 표시하며, 예약 확정 전까지 대기 상태와 안내 메시지를 확인할 수 있는 장바구니 화면",,필수
,77,Cart 07-03,장바구니,미결제,,,,결제가 완료되지 않은 장바구니 상품의 상태를 표시하고 결제 진행을 유도하는 미결제 상태 화면,,필수
,78,Cart 07-04,장바구니,결제완료,,,,결제가 정상적으로 완료된 상품에 대해 결제 완료 상태를 안내하는 장바구니 화면,,필수
,79,Cart 07-05,장바구니,예약완료,,,,예약 절차가 모두 완료된 상품에 대해 예약 확정 상태를 안내하는 장바구니 화면,,필수
,80,Alarm. 08-01,알림,알림화면,,,,"예약, 결제, 확정, 공지 등 서비스 이용과 관련된 알림을 목록 형태로 확인할 수 있는 알림 화면",,필수
,81,Search. 09-01,검색,검색 화면,검색 결과 O,,,검색 조건에 해당하는 상품이 존재할 경우 검색 결과 목록을 노출하는 검색 결과 화면,,필수
,82,Search. 09-02,검색,검색 화면,검색 결과 X,,,입력한 검색 조건에 해당하는 상품이 없을 경우 안내 메시지를 노출하는 검색 결과 없음 화면,,필수
,83,Search. 09-03,검색,검색 화면,검색 결과 목록,,,검색 결과를 별도 목록 페이지에서 확인할 수 있는 검색 결과 목록 화면,,필수
